"LOCATION","Country","SEX","Sex","AGE","Age","TIME","Time","Value","Flag Codes","Flags"
"IRL","Ireland","T","Total","TOTAL","Total","2028","2028",5437365,,
"IRL","Ireland","T","Total","TOTAL","Total","2029","2029",5482191,,
"IRL","Ireland","T","Total","TOTAL","Total","2030","2030",5526174,,
"ITA","Italy","W","Women","TOTAL","Total","2021","2021",30822623,,
"ITA","Italy","W","Women","TOTAL","Total","2022","2022",30775863,,
"ITA","Italy","W","Women","TOTAL","Total","2023","2023",30736513,,
"ITA","Italy","W","Women","TOTAL","Total","2024","2024",30705047,,
"ITA","Italy","W","Women","TOTAL","Total","2025","2025",30677356,,
"ITA","Italy","W","Women","TOTAL","Total","2026","2026",30648773,,
"ITA","Italy","W","Women","TOTAL","Total","2027","2027",30619016,,
"ITA","Italy","W","Women","TOTAL","Total","2028","2028",30588195,,
"ITA","Italy","W","Women","TOTAL","Total","2029","2029",30556395,,
"ITA","Italy","W","Women","TOTAL","Total","2030","2030",30523628,,
"ITA","Italy","M","Men","TOTAL","Total","2021","2021",29378838,,
"ITA","Italy","M","Men","TOTAL","Total","2022","2022",29379988,,
"ITA","Italy","M","Men","TOTAL","Total","2023","2023",29384341,,
"ITA","Italy","M","Men","TOTAL","Total","2024","2024",29392276,,
"ITA","Italy","M","Men","TOTAL","Total","2025","2025",29400631,,
"ITA","Italy","M","Men","TOTAL","Total","2026","2026",29405916,,
"ITA","Italy","M","Men","TOTAL","Total","2027","2027",29408156,,
"ITA","Italy","M","Men","TOTAL","Total","2028","2028",29407601,,
"ITA","Italy","M","Men","TOTAL","Total","2029","2029",29404457,,
"ITA","Italy","M","Men","TOTAL","Total","2030","2030",29398904,,
"ITA","Italy","T","Total","TOTAL","Total","2021","2021",60201461,,
"ITA","Italy","T","Total","TOTAL","Total","2022","2022",60155851,,
"ITA","Italy","T","Total","TOTAL","Total","2023","2023",60120854,,
"ITA","Italy","T","Total","TOTAL","Total","2024","2024",60097323,,
"ITA","Italy","T","Total","TOTAL","Total","2025","2025",60077987,,
"ITA","Italy","T","Total","TOTAL","Total","2026","2026",60054689,,
"ITA","Italy","T","Total","TOTAL","Total","2027","2027",60027172,,
"ITA","Italy","T","Total","TOTAL","Total","2028","2028",59995796,,
"ITA","Italy","T","Total","TOTAL","Total","2029","2029",59960852,,
"ITA","Italy","T","Total","TOTAL","Total","2030","2030",59922532,,
"JPN","Japan","W","Women","TOTAL","Total","2021","2021",64196033,,
"JPN","Japan","W","Women","TOTAL","Total","2022","2022",63944917,,
"JPN","Japan","W","Women","TOTAL","Total","2023","2023",63676526,,
"JPN","Japan","W","Women","TOTAL","Total","2024","2024",63392573,,
"JPN","Japan","W","Women","TOTAL","Total","2025","2025",63094619,,
"JPN","Japan","W","Women","TOTAL","Total","2026","2026",62783941,,
"JPN","Japan","W","Women","TOTAL","Total","2027","2027",62461480,,
"JPN","Japan","W","Women","TOTAL","Total","2028","2028",62127843,,
"JPN","Japan","W","Women","TOTAL","Total","2029","2029",61783351,,
"JPN","Japan","W","Women","TOTAL","Total","2030","2030",61428116,,
"JPN","Japan","M","Men","TOTAL","Total","2021","2021",60640157,,
"JPN","Japan","M","Men","TOTAL","Total","2022","2022",60365322,,
"JPN","Japan","M","Men","TOTAL","Total","2023","2023",60074063,,
"JPN","Japan","M","Men","TOTAL","Total","2024","2024",59768231,,
"JPN","Japan","M","Men","TOTAL","Total","2025","2025",59449483,,
"JPN","Japan","M","Men","TOTAL","Total","2026","2026",59119156,,
"JPN","Japan","M","Men","TOTAL","Total","2027","2027",58778213,,
"JPN","Japan","M","Men","TOTAL","Total","2028","2028",58427300,,
"JPN","Japan","M","Men","TOTAL","Total","2029","2029",58066817,,
"JPN","Japan","M","Men","TOTAL","Total","2030","2030",57697021,,
"JPN","Japan","T","Total","TOTAL","Total","2021","2021",124836189,,
"JPN","Japan","T","Total","TOTAL","Total","2022","2022",124310239,,
"JPN","Japan","T","Total","TOTAL","Total","2023","2023",123750589,,
"JPN","Japan","T","Total","TOTAL","Total","2024","2024",123160804,,
"JPN","Japan","T","Total","TOTAL","Total","2025","2025",122544102,,
"JPN","Japan","T","Total","TOTAL","Total","2026","2026",121903097,,
"JPN","Japan","T","Total","TOTAL","Total","2027","2027",121239693,,
"JPN","Japan","T","Total","TOTAL","Total","2028","2028",120555142,,
"JPN","Japan","T","Total","TOTAL","Total","2029","2029",119850168,,
"JPN","Japan","T","Total","TOTAL","Total","2030","2030",119125137,,
"KOR","Korea","W","Women","TOTAL","Total","2021","2021",25887071,,
"KOR","Korea","W","Women","TOTAL","Total","2022","2022",25837747,,
"KOR","Korea","W","Women","TOTAL","Total","2023","2023",25808326,,
"KOR","Korea","W","Women","TOTAL","Total","2024","2024",25785360,,
"KOR","Korea","W","Women","TOTAL","Total","2025","2025",25764584,,
"KOR","Korea","W","Women","TOTAL","Total","2026","2026",25744621,,
"KOR","Korea","W","Women","TOTAL","Total","2027","2027",25724939,,
"KOR","Korea","W","Women","TOTAL","Total","2028","2028",25705430,,
"KOR","Korea","W","Women","TOTAL","Total","2029","2029",25685570,,
"KOR","Korea","W","Women","TOTAL","Total","2030","2030",25664748,,
"KOR","Korea","M","Men","TOTAL","Total","2021","2021",25857805,,
"KOR","Korea","M","Men","TOTAL","Total","2022","2022",25790370,,
"KOR","Korea","M","Men","TOTAL","Total","2023","2023",25749708,,
"KOR","Korea","M","Men","TOTAL","Total","2024","2024",25714669,,
"KOR","Korea","M","Men","TOTAL","Total","2025","2025",25682920,,
"KOR","Korea","M","Men","TOTAL","Total","2026","2026",25652688,,
"KOR","Korea","M","Men","TOTAL","Total","2027","2027",25623449,,
"KOR","Korea","M","Men","TOTAL","Total","2028","2028",25594665,,
"KOR","Korea","M","Men","TOTAL","Total","2029","2029",25565335,,
"KOR","Korea","M","Men","TOTAL","Total","2030","2030",25534271,,
"KOR","Korea","T","Total","TOTAL","Total","2021","2021",51744876,,
"KOR","Korea","T","Total","TOTAL","Total","2022","2022",51628117,,
"KOR","Korea","T","Total","TOTAL","Total","2023","2023",51558034,,
"KOR","Korea","T","Total","TOTAL","Total","2024","2024",51500029,,
"KOR","Korea","T","Total","TOTAL","Total","2025","2025",51447504,,
"KOR","Korea","T","Total","TOTAL","Total","2026","2026",51397309,,
"KOR","Korea","T","Total","TOTAL","Total","2027","2027",51348388,,
"KOR","Korea","T","Total","TOTAL","Total","2028","2028",51300095,,
"KOR","Korea","T","Total","TOTAL","Total","2029","2029",51250905,,
"KOR","Korea","T","Total","TOTAL","Total","2030","2030",51199019,,
"LUX","Luxembourg","W","Women","TOTAL","Total","2021","2021",315963,,
"LUX","Luxembourg","W","Women","TOTAL","Total","2022","2022",319356,,
"LUX","Luxembourg","W","Women","TOTAL","Total","2023","2023",322796,,
"LUX","Luxembourg","W","Women","TOTAL","Total","2024","2024",326295,,
"LUX","Luxembourg","W","Women","TOTAL","Total","2025","2025",329597,,
"LUX","Luxembourg","W","Women","TOTAL","Total","2026","2026",332627,,
"LUX","Luxembourg","W","Women","TOTAL","Total","2027","2027",335575,,
"LUX","Luxembourg","W","Women","TOTAL","Total","2028","2028",338437,,
"LUX","Luxembourg","W","Women","TOTAL","Total","2029","2029",341209,,
"LUX","Luxembourg","W","Women","TOTAL","Total","2030","2030",343905,,
"LUX","Luxembourg","M","Men","TOTAL","Total","2021","2021",320721,,
"LUX","Luxembourg","M","Men","TOTAL","Total","2022","2022",324552,,
"LUX","Luxembourg","M","Men","TOTAL","Total","2023","2023",328425,,
"LUX","Luxembourg","M","Men","TOTAL","Total","2024","2024",332339,,
"LUX","Luxembourg","M","Men","TOTAL","Total","2025","2025",336007,,
"LUX","Luxembourg","M","Men","TOTAL","Total","2026","2026",339355,,
"LUX","Luxembourg","M","Men","TOTAL","Total","2027","2027",342585,,
"LUX","Luxembourg","M","Men","TOTAL","Total","2028","2028",345693,,
"LUX","Luxembourg","M","Men","TOTAL","Total","2029","2029",348680,,
"LUX","Luxembourg","M","Men","TOTAL","Total","2030","2030",351550,,
"LUX","Luxembourg","T","Total","TOTAL","Total","2021","2021",636684,,
"LUX","Luxembourg","T","Total","TOTAL","Total","2022","2022",643908,,
"LUX","Luxembourg","T","Total","TOTAL","Total","2023","2023",651221,,
"LUX","Luxembourg","T","Total","TOTAL","Total","2024","2024",658634,,
"LUX","Luxembourg","T","Total","TOTAL","Total","2025","2025",665604,,
"LUX","Luxembourg","T","Total","TOTAL","Total","2026","2026",671982,,
"LUX","Luxembourg","T","Total","TOTAL","Total","2027","2027",678160,,
"LUX","Luxembourg","T","Total","TOTAL","Total","2028","2028",684130,,
"LUX","Luxembourg","T","Total","TOTAL","Total","2029","2029",689889,,
"LUX","Luxembourg","T","Total","TOTAL","Total","2030","2030",695455,,
"MEX","Mexico","W","Women","TOTAL","Total","2021","2021",65833180,,
"MEX","Mexico","W","Women","TOTAL","Total","2022","2022",66425589,,
"MEX","Mexico","W","Women","TOTAL","Total","2023","2023",67001958,,
"MEX","Mexico","W","Women","TOTAL","Total","2024","2024",67562094,,
"MEX","Mexico","W","Women","TOTAL","Total","2025","2025",68105709,,
"MEX","Mexico","W","Women","TOTAL","Total","2026","2026",68632729,,
"MEX","Mexico","W","Women","TOTAL","Total","2027","2027",69143082,,
"MEX","Mexico","W","Women","TOTAL","Total","2028","2028",69636698,,
"MEX","Mexico","W","Women","TOTAL","Total","2029","2029",70113539,,
"MEX","Mexico","W","Women","TOTAL","Total","2030","2030",70573604,,
"MEX","Mexico","M","Men","TOTAL","Total","2021","2021",63139259,,
"MEX","Mexico","M","Men","TOTAL","Total","2022","2022",63692767,,
"MEX","Mexico","M","Men","TOTAL","Total","2023","2023",64228297,,
"MEX","Mexico","M","Men","TOTAL","Total","2024","2024",64746182,,
"MEX","Mexico","M","Men","TOTAL","Total","2025","2025",65246678,,
"MEX","Mexico","M","Men","TOTAL","Total","2026","2026",65730205,,
"MEX","Mexico","M","Men","TOTAL","Total","2027","2027",66196891,,
"MEX","Mexico","M","Men","TOTAL","Total","2028","2028",66646894,,
"MEX","Mexico","M","Men","TOTAL","Total","2029","2029",67080212,,
"MEX","Mexico","M","Men","TOTAL","Total","2030","2030",67496667,,
"MEX","Mexico","T","Total","TOTAL","Total","2021","2021",128972439,,
"MEX","Mexico","T","Total","TOTAL","Total","2022","2022",130118356,,
"MEX","Mexico","T","Total","TOTAL","Total","2023","2023",131230255,,
"MEX","Mexico","T","Total","TOTAL","Total","2024","2024",132308276,,
"MEX","Mexico","T","Total","TOTAL","Total","2025","2025",133352387,,
"MEX","Mexico","T","Total","TOTAL","Total","2026","2026",134362934,,
"MEX","Mexico","T","Total","TOTAL","Total","2027","2027",135339973,,
"MEX","Mexico","T","Total","TOTAL","Total","2028","2028",136283592,,
"MEX","Mexico","T","Total","TOTAL","Total","2029","2029",137193751,,
"MEX","Mexico","T","Total","TOTAL","Total","2030","2030",138070271,,
"NLD","Netherlands","W","Women","TOTAL","Total","2021","2021",8807211,,
"NLD","Netherlands","W","Women","TOTAL","Total","2022","2022",8851457,,
"NLD","Netherlands","W","Women","TOTAL","Total","2023","2023",8904710,,
"NLD","Netherlands","W","Women","TOTAL","Total","2024","2024",8958319,,
"NLD","Netherlands","W","Women","TOTAL","Total","2025","2025",9010724,,
"NLD","Netherlands","W","Women","TOTAL","Total","2026","2026",9061504,,
"NLD","Netherlands","W","Women","TOTAL","Total","2027","2027",9110695,,
"NLD","Netherlands","W","Women","TOTAL","Total","2028","2028",9159032,,
"NLD","Netherlands","W","Women","TOTAL","Total","2029","2029",9206098,,
"NLD","Netherlands","W","Women","TOTAL","Total","2030","2030",9251223,,
"NLD","Netherlands","M","Men","TOTAL","Total","2021","2021",8700358,,
"NLD","Netherlands","M","Men","TOTAL","Total","2022","2022",8745846,,
"NLD","Netherlands","M","Men","TOTAL","Total","2023","2023",8800152,,
"NLD","Netherlands","M","Men","TOTAL","Total","2024","2024",8854499,,
"NLD","Netherlands","M","Men","TOTAL","Total","2025","2025",8907279,,
"NLD","Netherlands","M","Men","TOTAL","Total","2026","2026",8958172,,
"NLD","Netherlands","M","Men","TOTAL","Total","2027","2027",9007265,,
"NLD","Netherlands","M","Men","TOTAL","Total","2028","2028",9055369,,
"NLD","Netherlands","M","Men","TOTAL","Total","2029","2029",9102161,,
"NLD","Netherlands","M","Men","TOTAL","Total","2030","2030",9147124,,
"NLD","Netherlands","T","Total","TOTAL","Total","2021","2021",17507569,,
"NLD","Netherlands","T","Total","TOTAL","Total","2022","2022",17597303,,
"NLD","Netherlands","T","Total","TOTAL","Total","2023","2023",17704862,,
"NLD","Netherlands","T","Total","TOTAL","Total","2024","2024",17812818,,
"NLD","Netherlands","T","Total","TOTAL","Total","2025","2025",17918003,,
"NLD","Netherlands","T","Total","TOTAL","Total","2026","2026",18019676,,
"NLD","Netherlands","T","Total","TOTAL","Total","2027","2027",18117960,,
"NLD","Netherlands","T","Total","TOTAL","Total","2028","2028",18214401,,
"NLD","Netherlands","T","Total","TOTAL","Total","2029","2029",18308259,,
"NLD","Netherlands","T","Total","TOTAL","Total","2030","2030",18398347,,
"NZL","New Zealand","W","Women","TOTAL","Total","2021","2021",2581700,,
"NZL","New Zealand","W","Women","TOTAL","Total","2022","2022",2604100,,
"NZL","New Zealand","W","Women","TOTAL","Total","2023","2023",2628600,,
"NZL","New Zealand","W","Women","TOTAL","Total","2024","2024",2653200,,
"NZL","New Zealand","W","Women","TOTAL","Total","2025","2025",2677500,,
"NZL","New Zealand","W","Women","TOTAL","Total","2026","2026",2701600,,
"NZL","New Zealand","W","Women","TOTAL","Total","2027","2027",2725400,,
"NZL","New Zealand","W","Women","TOTAL","Total","2028","2028",2748800,,
"NZL","New Zealand","W","Women","TOTAL","Total","2029","2029",2771800,,
"NZL","New Zealand","W","Women","TOTAL","Total","2030","2030",2794300,,
"NZL","New Zealand","M","Men","TOTAL","Total","2021","2021",2546800,,
"NZL","New Zealand","M","Men","TOTAL","Total","2022","2022",2569100,,
"NZL","New Zealand","M","Men","TOTAL","Total","2023","2023",2593800,,
"NZL","New Zealand","M","Men","TOTAL","Total","2024","2024",2618000,,
"NZL","New Zealand","M","Men","TOTAL","Total","2025","2025",2641900,,
"NZL","New Zealand","M","Men","TOTAL","Total","2026","2026",2665500,,
"NZL","New Zealand","M","Men","TOTAL","Total","2027","2027",2688800,,
"NZL","New Zealand","M","Men","TOTAL","Total","2028","2028",2711700,,
"NZL","New Zealand","M","Men","TOTAL","Total","2029","2029",2734200,,
"NZL","New Zealand","M","Men","TOTAL","Total","2030","2030",2756200,,
"NZL","New Zealand","T","Total","TOTAL","Total","2021","2021",5128600,,
"NZL","New Zealand","T","Total","TOTAL","Total","2022","2022",5173200,,
"NZL","New Zealand","T","Total","TOTAL","Total","2023","2023",5222400,,
"NZL","New Zealand","T","Total","TOTAL","Total","2024","2024",5271100,,
"NZL","New Zealand","T","Total","TOTAL","Total","2025","2025",5319400,,
"NZL","New Zealand","T","Total","TOTAL","Total","2026","2026",5367100,,
"NZL","New Zealand","T","Total","TOTAL","Total","2027","2027",5414200,,
"NZL","New Zealand","T","Total","TOTAL","Total","2028","2028",5460500,,
"NZL","New Zealand","T","Total","TOTAL","Total","2029","2029",5505900,,
"NZL","New Zealand","T","Total","TOTAL","Total","2030","2030",5550500,,
"NOR","Norway","W","Women","TOTAL","Total","2021","2021",2678100,,
"NOR","Norway","W","Women","TOTAL","Total","2022","2022",2690437,,
"NOR","Norway","W","Women","TOTAL","Total","2023","2023",2703083,,
"NOR","Norway","W","Women","TOTAL","Total","2024","2024",2715535,,
"NOR","Norway","W","Women","TOTAL","Total","2025","2025",2728058,,
"NOR","Norway","W","Women","TOTAL","Total","2026","2026",2740647,,
"NOR","Norway","W","Women","TOTAL","Total","2027","2027",2753209,,
"NOR","Norway","W","Women","TOTAL","Total","2028","2028",2765736,,
"NOR","Norway","W","Women","TOTAL","Total","2029","2029",2778192,,
"NOR","Norway","W","Women","TOTAL","Total","2030","2030",2790531,,
"NOR","Norway","M","Men","TOTAL","Total","2021","2021",2726925,,
"NOR","Norway","M","Men","TOTAL","Total","2022","2022",2741197,,
"NOR","Norway","M","Men","TOTAL","Total","2023","2023",2755662,,
"NOR","Norway","M","Men","TOTAL","Total","2024","2024",2769829,,
"NOR","Norway","M","Men","TOTAL","Total","2025","2025",2783913,,
"NOR","Norway","M","Men","TOTAL","Total","2026","2026",2797843,,
"NOR","Norway","M","Men","TOTAL","Total","2027","2027",2811542,,
"NOR","Norway","M","Men","TOTAL","Total","2028","2028",2825037,,
"NOR","Norway","M","Men","TOTAL","Total","2029","2029",2838281,,
"NOR","Norway","M","Men","TOTAL","Total","2030","2030",2851247,,
"NOR","Norway","T","Total","TOTAL","Total","2021","2021",5405025,,
"NOR","Norway","T","Total","TOTAL","Total","2022","2022",5431634,,
"NOR","Norway","T","Total","TOTAL","Total","2023","2023",5458745,,
"NOR","Norway","T","Total","TOTAL","Total","2024","2024",5485364,,
"NOR","Norway","T","Total","TOTAL","Total","2025","2025",5511971,,
"NOR","Norway","T","Total","TOTAL","Total","2026","2026",5538490,,
"NOR","Norway","T","Total","TOTAL","Total","2027","2027",5564751,,
"NOR","Norway","T","Total","TOTAL","Total","2028","2028",5590773,,
"NOR","Norway","T","Total","TOTAL","Total","2029","2029",5616473,,
"NOR","Norway","T","Total","TOTAL","Total","2030","2030",5641778,,
"POL","Poland","W","Women","TOTAL","Total","2021","2021",19518414,,
"POL","Poland","W","Women","TOTAL","Total","2022","2022",19478554,,
"POL","Poland","W","Women","TOTAL","Total","2023","2023",19434564,,
"POL","Poland","W","Women","TOTAL","Total","2024","2024",19386329,,
"POL","Poland","W","Women","TOTAL","Total","2025","2025",19335267,,
"POL","Poland","W","Women","TOTAL","Total","2026","2026",19282075,,
"POL","Poland","W","Women","TOTAL","Total","2027","2027",19226200,,
"POL","Poland","W","Women","TOTAL","Total","2028","2028",19167849,,
"POL","Poland","W","Women","TOTAL","Total","2029","2029",19107243,,
"POL","Poland","W","Women","TOTAL","Total","2030","2030",19044540,,
"POL","Poland","M","Men","TOTAL","Total","2021","2021",18336618,,
"POL","Poland","M","Men","TOTAL","Total","2022","2022",18306943,,
"POL","Poland","M","Men","TOTAL","Total","2023","2023",18270930,,
"POL","Poland","M","Men","TOTAL","Total","2024","2024",18228718,,
"POL","Poland","M","Men","TOTAL","Total","2025","2025",18182589,,
"POL","Poland","M","Men","TOTAL","Total","2026","2026",18133986,,
"POL","Poland","M","Men","TOTAL","Total","2027","2027",18082328,,
"POL","Poland","M","Men","TOTAL","Total","2028","2028",18027910,,
"POL","Poland","M","Men","TOTAL","Total","2029","2029",17971058,,
"POL","Poland","M","Men","TOTAL","Total","2030","2030",17912082,,
"POL","Poland","T","Total","TOTAL","Total","2021","2021",37855032,,
"POL","Poland","T","Total","TOTAL","Total","2022","2022",37785497,,
"POL","Poland","T","Total","TOTAL","Total","2023","2023",37705494,,
"POL","Poland","T","Total","TOTAL","Total","2024","2024",37615047,,
"POL","Poland","T","Total","TOTAL","Total","2025","2025",37517856,,
"POL","Poland","T","Total","TOTAL","Total","2026","2026",37416061,,
"POL","Poland","T","Total","TOTAL","Total","2027","2027",37308528,,
"POL","Poland","T","Total","TOTAL","Total","2028","2028",37195759,,
"POL","Poland","T","Total","TOTAL","Total","2029","2029",37078301,,
"POL","Poland","T","Total","TOTAL","Total","2030","2030",36956622,,
